225.071816962280	224.885874374758	224.750796344465	224.899359908584	223.647088947163
224.674995335500	224.388434470480	224.404795108220	224.471384382496	223.397593108060
224.980165039471	224.809772773108	224.703590532852	224.781776234982	223.159007276996
224.564849261818	224.310474034247	224.286098451118	224.319389877181	223.532763900304
224.678836806150	224.437839787884	224.365924407736	224.463419009500	222.432535326821
224.660182594122	224.484937840422	224.313256966446	224.367487975417	224.033112787361
224.797084707821	224.583992985686	224.465337123394	224.559962937820	223.193395349488
225.637121777724	225.464960552416	225.356366872964	225.427970910200	224.467126648201
225.569405336000	225.344210289004	225.225026897884	225.427794553972	224.525140617996
225.658440075713	225.394975456513	225.402173896182	225.536281017768	224.774404958847
226.030044153246	225.868711430840	225.767040249082	225.889872956815	225.571707072037
225.572533753348	225.349403222389	225.347777223622	225.399909681622	225.128013049118
225.668694066372	225.431607679650	225.470484145607	225.450015725643	224.220172409151
225.383941763342	225.245073283579	225.046527920332	225.165662568853	224.585629455622
225.147441327542	224.923154188246	224.856445234283	224.974946445726	224.179749399599
225.342194313921	225.115118177088	225.044059466234	225.163042585528	223.423672107485
225.175266760385	224.943344442486	224.896665011917	224.987663420013	224.639371488544
225.208337654830	224.992599299001	224.904948243496	225.010878728116	224.267927353824
225.081964847367	224.880127069960	224.795829727429	224.874777994559	223.942985223934
225.126715222523	224.922599199045	224.897354666123	224.932102382650	224.055541833498
224.097073020330	223.797196791336	223.791413666222	223.872634220462	222.969424739664
224.614849739580	224.417617126231	224.276199539309	224.340982282667	223.281194555320
224.589085506671	224.357861876822	224.342635956139	224.390349857230	223.105841063895
224.606080157310	224.385597457528	224.310040239016	224.383510615408	223.807591413679
224.540879299311	224.319057733309	224.193802408571	224.339506349458	223.231711945249
224.973054631434	224.787380824809	224.757333366748	224.779108998293	223.779836545396
224.959340887293	224.771029456425	224.675905847943	224.743854772899	224.247037557846
225.354372780597	225.175510898224	225.109862303811	225.157486597735	224.295497420673
225.201855907701	224.968633105514	224.953779515890	224.982825248447	224.837328453332
225.363114627171	225.124745060035	225.050189620066	225.116001399210	224.948130426582
226.028724825629	225.836996263682	225.811254149917	225.873294613614	225.529685459438
226.015976936576	225.810435470247	225.794709583753	225.858684901774	225.875740381659
225.759894586738	225.562467729459	225.429959447983	225.609489721746	224.061795838986
225.353085126212	225.163853985634	225.131956846488	225.161464720179	224.530595194518
225.418502681044	225.251491602707	225.130696282280	225.206674977431	225.275171285493
225.174841763350	224.964207674603	224.882974781852	224.982225980538	224.097523003631
224.977801839313	224.757762233979	224.661722071605	224.747234158126	224.139392373902
224.949492327343	224.718954527636	224.654606269628	224.709382400442	224.256398715194
225.279255926456	225.110336304830	225.016304079954	225.098714517034	224.549343157115
225.300188475714	225.123923014152	225.054660752898	225.095953257957	224.403163246012
225.269713953750	225.079757846594	225.020729552182	225.071200817000	224.535422153124
225.187321508008	224.973480654694	224.907791602057	224.949121711297	224.455383450542
225.735593464891	225.563546584300	225.501208709490	225.523986587149	225.291293122251
226.057800332582	225.879361719031	225.854272609386	225.873648725044	225.999355852868
225.765871144174	225.517564735351	225.523161284382	225.609280833501	225.378158471428
225.194338220123	224.924974451601	224.787637297842	224.978092715367	223.977005147352
225.632886873607	225.415096088398	225.380475790119	225.482641000825	224.737795856410
226.226894347853	226.096935136060	226.083268367834	226.078374265261	226.028285178923
225.937132320609	225.833651396046	225.652902963279	225.794385757168	225.039294220440
225.173703852750	224.949173555538	224.873464559966	224.947440888488	223.627861220929
224.859915020961	224.557143989567	224.557615400356	224.585753765844	224.317487438115
226.467171718516	226.307764070043	226.262072477241	226.243091402876	226.042732091816
226.485230341971	226.326140994255	226.327152783056	226.378425097601	226.382014972550
226.564522948370	226.506351303964	226.311994067790	226.428836064154	225.131936212410
225.651534787235	225.443949188638	225.421015067244	225.488525526533	224.710319679526
225.932909281966	225.731436608255	225.692773794445	225.704460759134	225.409949895800
225.581195611269	225.309908795173	225.271956635723	225.401986287573	224.564223162824
226.274010041075	226.103935372495	226.055760396056	226.141011112897	225.454838467433
225.434537120161	225.211491673815	225.205504578357	225.266499459320	224.582098611944
225.446372412649	225.312162004526	225.066467829196	225.302619478197	223.539244545050
224.097073020330	223.797196791336	223.791413666222	223.872634220462	222.969424739664
224.614849739580	224.417617126231	224.276199539309	224.340982282667	223.281194555320
224.589085506671	224.357861876822	224.342635956139	224.390349857230	223.105841063895
224.606080157310	224.385597457528	224.310040239016	224.383510615408	223.807591413679
224.540879299311	224.319057733309	224.193802408571	224.339506349458	223.231711945249
224.973054631434	224.787380824809	224.757333366748	224.779108998293	223.779836545396
224.959340887293	224.771029456425	224.675905847943	224.743854772899	224.247037557846
225.354372780597	225.175510898224	225.109862303811	225.157486597735	224.295497420673
225.201855907701	224.968633105514	224.953779515890	224.982825248447	224.837328453332
225.363114627171	225.124745060035	225.050189620066	225.116001399210	224.948130426582
226.028724825629	225.836996263682	225.811254149917	225.873294613614	225.529685459438
226.015976936576	225.810435470247	225.794709583753	225.858684901774	225.875740381659
225.759894586738	225.562467729459	225.429959447983	225.609489721746	224.061795838986
225.353085126212	225.163853985634	225.131956846488	225.161464720179	224.530595194518
225.418502681044	225.251491602707	225.130696282280	225.206674977431	225.275171285493
225.174841763350	224.964207674603	224.882974781852	224.982225980538	224.097523003631
224.977801839313	224.757762233979	224.661722071605	224.747234158126	224.139392373902
224.949492327343	224.718954527636	224.654606269628	224.709382400442	224.256398715194
225.279255926456	225.110336304830	225.016304079954	225.098714517034	224.549343157115
225.300188475714	225.123923014152	225.054660752898	225.095953257957	224.403163246012
