224.671393517166	224.434082561052	224.392643654395	224.388328019316	221.544995407853
224.820423254431	224.668594631889	224.486160904958	224.653210662377	223.598474820248
224.746746429335	224.470279142119	224.427383443804	224.516238019366	223.205191809275
224.406059421095	224.244081468780	224.068092902771	224.146708551013	221.862316086730
224.480926185962	224.229484989737	224.121822314707	224.306720411638	223.228183956849
224.675877738409	224.457661196139	224.459670241655	224.422973743467	223.313686446272
224.772910277334	224.584038602620	224.441706192259	224.612227625834	223.715683874330
225.403447584823	225.199839138215	225.087979387934	225.224445536839	225.293341699845
224.948806746561	224.736179340612	224.621878775422	224.745255605170	222.820632686756
225.494655879944	225.353124081422	225.169377299619	225.324214015619	224.038568637164
225.894016026192	225.732498169797	225.696039115550	225.668806620982	224.405428793499
225.499675765067	225.342697161255	225.239096444660	225.310705612659	222.616811662326
225.819108210425	225.634866917783	225.536556543993	225.751717585201	225.291007000977
225.329744878631	225.145654727284	225.172619149873	225.044759219949	222.797068432519
225.165948174072	225.023260840225	224.842660234812	224.972785572679	224.284535933811
225.275981691888	225.067152126192	225.002127747973	225.126122766950	223.707587219234
225.040954946555	224.884529968323	224.754788682966	224.804436289391	223.101868185115
225.110362521496	224.929757150149	224.854900205177	224.890990041763	223.441674898361
224.963681252989	224.753716036024	224.725074073699	224.728706569511	222.596386386775
225.314997868022	225.105757744905	225.004995368792	225.178890053443	224.862584000918
224.280044722206	224.145678624694	223.989763676251	223.992376746368	221.624050758858
224.600307911681	224.338243009872	224.317181734782	224.434643454947	223.053818112031
224.595614882519	224.416606939236	224.291194494609	224.301489940953	222.501250573029
224.521841508118	224.234891807709	224.224114817451	224.339359155980	223.018735459727
224.307487373713	224.084402262290	223.996899679902	224.038498265196	222.526014370691
224.773192914256	224.498444211898	224.424529899313	224.585950105578	222.443915521498
224.942691257727	224.739053871535	224.653748134429	224.772420620585	222.783072516779
225.510778193616	225.323843603945	225.277145891268	225.369692413375	223.211806518899
225.253777791283	225.101887853762	224.964998163971	225.076839670052	222.936394460779
225.325294322153	225.149841282685	225.073367383123	225.214035407243	223.783328684303
225.896915797870	225.727508549928	225.659075146815	225.703661095297	224.968013548827
225.773770139154	225.573625771216	225.538620574723	225.536381678091	225.090148803596
225.440749732119	225.222468901258	225.195561592816	225.248924087142	223.880925675812
225.261763838389	225.045253268979	224.976059931329	225.085322709450	223.122897976194
225.308609351426	225.082454110412	225.034137941441	225.137643288682	224.018266066167
225.014012828829	224.856044062768	224.709207995772	224.787823264066	222.758507486311
225.047278314795	224.838372967839	224.761394760640	224.929955673783	223.179092338951
224.736621788193	224.542973288902	224.448038144095	224.494954638308	223.240367985023
225.250232222049	225.012622290216	224.994529566637	225.064873984667	223.755427680040
225.164978904071	224.933445277916	224.894695461060	224.969614380338	223.349352410732
225.271121730954	225.062517620598	224.971392389519	225.129151498882	222.906283596564
225.180551790544	225.005401781660	224.916764031824	225.015991187672	223.020557604310
225.633457542006	225.453100463749	225.370145586530	225.466291388984	224.008204713006
225.839246833269	225.678962759134	225.577741812102	225.679580682985	224.442790339155
225.517291619608	225.381332726818	225.242441950804	225.277537110012	224.152994578976
224.945936920860	224.769737765764	224.727828470318	224.732223759090	223.945692527272
225.611583301267	225.419953768444	225.385335410675	225.414021219200	224.929728880074
226.142645302105	225.920935745997	225.899889460116	225.957386349673	225.244823480424
225.796238836371	225.546094492679	225.580957828188	225.655624319037	223.283819485623
225.218337984592	225.048023272018	224.919713314819	225.110154847735	222.295722226269
224.996513978363	224.871452911871	224.752993734119	224.810080660111	223.359505993051
226.147216789673	225.972052049579	225.964824821711	225.928101209742	225.965091904770
226.279596845580	226.112265368474	226.032966109925	226.057884980721	225.417792538070
226.577266188924	226.350387823760	226.362063607970	226.495604744950	224.856382464342
225.817041404892	225.691337683373	225.603023967436	225.644735283000	223.465979157896
225.828926959888	225.634567978916	225.564034407700	225.678177801328	224.913917347869
225.197299567082	225.106750762799	224.937956248412	224.875492684036	224.001404755980
226.073126625433	225.806840443750	225.867055983238	225.959576973185	225.393476478455
225.106781423144	224.912376354978	224.800514245769	224.841390008401	223.883166066608
225.122403902508	224.844560247524	224.837268809782	224.977383820451	223.310000984605
224.280044722206	224.145678624694	223.989763676251	223.992376746368	221.624050758858
224.600307911681	224.338243009872	224.317181734782	224.434643454947	223.053818112031
224.595614882519	224.416606939236	224.291194494609	224.301489940953	222.501250573029
224.521841508118	224.234891807709	224.224114817451	224.339359155980	223.018735459727
224.307487373713	224.084402262290	223.996899679902	224.038498265196	222.526014370691
224.773192914256	224.498444211898	224.424529899313	224.585950105578	222.443915521498
224.942691257727	224.739053871535	224.653748134429	224.772420620585	222.783072516779
225.510778193616	225.323843603945	225.277145891268	225.369692413375	223.211806518899
225.253777791283	225.101887853762	224.964998163971	225.076839670052	222.936394460779
225.325294322153	225.149841282685	225.073367383123	225.214035407243	223.783328684303
225.896915797870	225.727508549928	225.659075146815	225.703661095297	224.968013548827
225.773770139154	225.573625771216	225.538620574723	225.536381678091	225.090148803596
225.440749732119	225.222468901258	225.195561592816	225.248924087142	223.880925675812
225.261763838389	225.045253268979	224.976059931329	225.085322709450	223.122897976194
225.308609351426	225.082454110412	225.034137941441	225.137643288682	224.018266066167
225.014012828829	224.856044062768	224.709207995772	224.787823264066	222.758507486311
225.047278314795	224.838372967839	224.761394760640	224.929955673783	223.179092338951
224.736621788193	224.542973288902	224.448038144095	224.494954638308	223.240367985023
225.250232222049	225.012622290216	224.994529566637	225.064873984667	223.755427680040
225.164978904071	224.933445277916	224.894695461060	224.969614380338	223.349352410732
